date,product_id,category,price,user_id,age,gender,location,number_of_reviews,average_rating,purchase_frequency,ad_spend,sales
2032-08-23,P4619,Electronics,318.59,U79,56,Male,TX,41,3.7,7,589.35,960.27
2032-08-24,P4620,Electronics,75.62,U270,63,Male,NV,11,4.3,8,1640.16,1132.78
2032-08-25,P4621,Furniture,385.15,U64,38,Male,FL,16,3.5,8,916.17,4933.23
2032-08-26,P4622,Furniture,896.01,U436,34,Male,OR,42,2.6,9,243.3,2479.12
2032-08-27,P4623,Furniture,770.29,U307,34,Male,TX,2,2.1,6,1784.32,3532.11
2032-08-28,P4624,Clothing,234.1,U259,31,Male,OR,19,3.2,3,1802.14,3267.64
2032-08-29,P4625,Books,463.17,U701,21,Female,NV,29,2.4,5,376.84,680.92
2032-08-30,P4626,Furniture,602.52,U927,24,Female,IL,42,2.3,1,1419.55,348.91
2032-08-31,P4627,Furniture,658.19,U724,40,Female,NY,17,1.6,1,768.22,666.52
2032-09-01,P4628,Electronics,351.88,U525,44,Female,WA,46,3.8,7,1667.37,407.46
2032-09-02,P4629,Furniture,659.9,U596,29,Male,OR,27,1.7,2,1431.64,3719.9
2032-09-03,P4630,Furniture,279.84,U494,31,Female,FL,26,1.5,1,1456.89,1966.28
2032-09-04,P4631,Electronics,773.48,U667,48,Female,NY,19,1.9,8,309.35,1552.99
2032-09-05,P4632,Clothing,432.54,U265,56,Female,OR,31,2.2,1,1118.41,443.94
2032-09-06,P4633,Books,285.65,U732,28,Male,FL,25,4.9,9,1736.87,3052.16
2032-09-07,P4634,Clothing,670.31,U971,44,Female,FL,36,4.0,3,849.98,2793.32
2032-09-08,P4635,Electronics,149.39,U71,44,Female,IL,14,1.2,1,402.9,1070.42
2032-09-09,P4636,Electronics,639.2,U895,30,Male,IL,18,3.3,4,1495.14,4493.94
2032-09-10,P4637,Furniture,159.56,U812,35,Female,TX,47,4.8,1,1711.12,2087.8
2032-09-11,P4638,Books,37.4,U132,23,Male,IL,4,2.8,5,1510.99,516.96
2032-09-12,P4639,Electronics,10.11,U713,50,Male,NY,47,3.7,2,302.42,1344.04
2032-09-13,P4640,Books,408.0,U921,40,Female,CA,3,2.9,1,1632.79,1548.63
2032-09-14,P4641,Books,760.8,U817,45,Female,CA,10,2.3,6,1389.19,2390.54
2032-09-15,P4642,Electronics,181.8,U310,50,Male,WA,46,2.2,7,1910.94,4371.06
2032-09-16,P4643,Furniture,307.26,U806,57,Female,NV,27,1.5,4,401.5,1373.89
2032-09-17,P4644,Furniture,724.18,U492,25,Male,IL,5,4.1,2,931.77,4740.11
2032-09-18,P4645,Books,286.39,U971,19,Male,TX,32,1.7,2,738.71,3740.82
2032-09-19,P4646,Books,222.89,U646,38,Male,OR,5,1.1,5,843.23,4657.68
2032-09-20,P4647,Furniture,279.75,U848,57,Male,OR,13,4.4,7,143.24,2039.87
2032-09-21,P4648,Clothing,717.64,U55,60,Female,WA,30,4.4,5,763.83,1642.93
2032-09-22,P4649,Clothing,15.07,U144,36,Female,NY,21,2.4,5,482.06,1430.04
2032-09-23,P4650,Books,36.04,U957,18,Male,IL,26,3.0,4,395.05,4632.41
2032-09-24,P4651,Furniture,89.74,U462,59,Male,OR,13,4.8,5,1668.17,3844.45
2032-09-25,P4652,Furniture,49.64,U679,33,Male,TX,22,1.1,2,87.7,418.43
2032-09-26,P4653,Electronics,446.67,U763,50,Male,CA,22,1.7,2,406.75,2935.52
2032-09-27,P4654,Clothing,182.95,U835,38,Female,OR,15,4.3,5,78.3,2990.3
2032-09-28,P4655,Books,168.13,U445,23,Female,OR,40,4.9,5,1941.86,2710.75
2032-09-29,P4656,Clothing,662.71,U833,19,Male,CA,15,2.7,1,1989.74,4136.58
2032-09-30,P4657,Books,880.93,U757,56,Male,CA,35,1.6,3,493.08,677.56
2032-10-01,P4658,Clothing,766.72,U243,30,Male,WA,8,3.4,6,965.61,3976.4
2032-10-02,P4659,Books,203.26,U821,49,Male,NV,45,4.4,6,1954.32,1626.88
2032-10-03,P4660,Electronics,857.74,U460,22,Female,NV,28,1.1,4,102.98,193.48
2032-10-04,P4661,Furniture,383.77,U896,64,Male,FL,44,4.3,9,1681.72,2514.98
2032-10-05,P4662,Books,801.75,U438,63,Female,IL,19,4.9,8,1843.37,4290.73
2032-10-06,P4663,Books,344.17,U238,50,Female,FL,25,2.5,8,196.66,3507.64
2032-10-07,P4664,Books,305.29,U232,57,Male,WA,40,3.0,7,1065.43,3493.21
2032-10-08,P4665,Electronics,302.06,U39,52,Male,WA,27,2.5,2,319.9,691.58
2032-10-09,P4666,Clothing,304.1,U512,25,Female,TX,0,4.9,9,1272.06,4924.51
2032-10-10,P4667,Books,204.0,U900,42,Female,TX,33,4.7,8,378.76,1370.99
2032-10-11,P4668,Clothing,982.96,U449,32,Male,CA,35,3.5,5,907.6,4768.84
2032-10-12,P4669,Books,714.91,U247,26,Male,FL,36,2.7,9,1890.47,3301.07
2032-10-13,P4670,Furniture,218.41,U262,28,Female,WA,5,1.5,3,1513.26,2146.4
2032-10-14,P4671,Books,104.11,U908,50,Male,FL,41,4.2,3,1120.08,2478.74
2032-10-15,P4672,Electronics,623.86,U46,41,Male,TX,46,1.8,3,518.48,4994.56
2032-10-16,P4673,Electronics,625.43,U179,27,Female,FL,25,4.6,4,1739.84,2231.23
2032-10-17,P4674,Clothing,203.28,U527,28,Female,FL,26,2.1,1,1609.52,102.61
2032-10-18,P4675,Books,628.41,U229,47,Female,TX,9,2.2,4,588.94,1129.2
2032-10-19,P4676,Furniture,428.86,U223,62,Female,CA,16,4.1,7,1076.79,1997.48
2032-10-20,P4677,Electronics,727.25,U54,50,Female,TX,25,2.9,6,1087.84,2120.38
2032-10-21,P4678,Furniture,53.5,U403,56,Male,IL,44,3.0,5,605.53,4440.07
2032-10-22,P4679,Clothing,309.65,U855,18,Male,TX,39,4.4,3,1785.94,2333.79
2032-10-23,P4680,Electronics,288.16,U678,22,Female,CA,16,4.3,4,169.79,1339.95
2032-10-24,P4681,Books,678.93,U968,19,Female,FL,44,4.5,3,721.24,4267.3
2032-10-25,P4682,Clothing,445.53,U227,30,Female,NY,33,1.2,8,1327.49,747.68
2032-10-26,P4683,Clothing,542.0,U133,21,Male,OR,2,1.4,2,697.46,4623.44
2032-10-27,P4684,Electronics,420.34,U505,27,Female,NY,38,1.9,5,1266.74,4956.89
2032-10-28,P4685,Books,857.94,U96,57,Male,IL,14,2.3,5,1998.15,2528.61
2032-10-29,P4686,Electronics,814.72,U849,50,Male,TX,36,2.2,6,547.47,3752.18
2032-10-30,P4687,Books,882.94,U152,52,Female,NV,48,1.2,8,745.58,693.05
2032-10-31,P4688,Electronics,396.61,U907,54,Male,OR,24,4.6,3,1102.68,4855.64
2032-11-01,P4689,Clothing,974.31,U854,35,Female,NV,22,4.2,3,925.38,4654.58
2032-11-02,P4690,Books,971.21,U279,40,Female,NY,29,1.0,8,1363.16,3290.09
2032-11-03,P4691,Clothing,94.68,U615,37,Female,NV,35,2.3,8,1552.35,787.33
2032-11-04,P4692,Books,409.38,U163,44,Male,TX,39,3.5,2,516.68,491.25
2032-11-05,P4693,Electronics,222.38,U411,47,Female,CA,25,1.9,7,1636.79,1018.31
2032-11-06,P4694,Electronics,726.06,U127,43,Male,WA,32,4.1,1,1788.6,3698.2
2032-11-07,P4695,Electronics,73.25,U526,35,Female,IL,3,5.0,1,666.48,2544.27
2032-11-08,P4696,Electronics,269.83,U707,34,Male,IL,36,3.9,8,1703.56,2800.24
2032-11-09,P4697,Furniture,359.05,U419,23,Female,TX,35,3.9,4,1138.36,3233.26
2032-11-10,P4698,Clothing,861.25,U587,31,Female,TX,3,2.1,8,1563.77,1327.85
2032-11-11,P4699,Electronics,646.97,U956,36,Female,OR,10,4.4,3,1918.1,1965.68
2032-11-12,P4700,Furniture,82.21,U209,36,Male,CA,28,2.7,5,1055.97,2076.91
2032-11-13,P4701,Books,411.94,U614,44,Female,NV,41,2.9,8,1787.5,465.24
2032-11-14,P4702,Electronics,577.4,U452,48,Female,OR,18,3.2,4,746.7,1396.66
2032-11-15,P4703,Furniture,433.4,U695,36,Male,IL,9,3.7,8,619.57,3443.49
2032-11-16,P4704,Electronics,258.8,U292,27,Male,WA,22,1.5,3,1613.6,4331.64
2032-11-17,P4705,Furniture,483.56,U170,52,Male,TX,6,4.1,5,892.58,2993.19
2032-11-18,P4706,Clothing,755.18,U156,59,Female,IL,10,3.7,8,750.59,4998.81
2032-11-19,P4707,Clothing,315.71,U177,36,Female,OR,33,3.4,5,52.61,3472.32
2032-11-20,P4708,Clothing,738.51,U170,50,Male,TX,18,4.1,7,1694.79,1458.99
2032-11-21,P4709,Furniture,956.12,U273,56,Female,CA,39,4.5,8,448.78,2029.36
2032-11-22,P4710,Clothing,655.26,U701,58,Female,OR,22,2.9,4,620.8,4262.32
2032-11-23,P4711,Furniture,484.92,U672,62,Female,IL,42,3.5,2,1604.75,2665.07
2032-11-24,P4712,Books,484.61,U206,49,Male,CA,31,4.7,4,1826.98,623.49
2032-11-25,P4713,Clothing,870.57,U66,31,Female,TX,26,1.9,9,632.43,532.71
2032-11-26,P4714,Furniture,104.38,U444,25,Male,IL,13,4.6,4,598.6,2518.71
2032-11-27,P4715,Books,928.9,U578,37,Male,IL,35,2.8,3,1453.8,2633.57
2032-11-28,P4716,Furniture,298.37,U507,57,Male,CA,40,5.0,1,937.97,3923.27
2032-11-29,P4717,Electronics,578.44,U675,39,Female,FL,13,3.9,7,1333.72,1685.2
2032-11-30,P4718,Furniture,238.13,U860,19,Female,OR,40,3.5,1,1028.05,130.49
2032-12-01,P4719,Furniture,890.83,U934,40,Male,CA,45,4.0,6,1319.15,4103.9
2032-12-02,P4720,Electronics,67.82,U412,20,Male,NV,6,2.1,9,1290.85,1442.45
2032-12-03,P4721,Electronics,645.88,U963,29,Male,WA,46,2.2,6,1748.43,993.33
2032-12-04,P4722,Furniture,310.67,U389,40,Male,OR,22,2.5,9,1812.44,4396.63
2032-12-05,P4723,Clothing,140.14,U644,49,Male,NY,11,4.5,7,1309.49,2569.95
2032-12-06,P4724,Books,888.05,U847,52,Male,CA,32,1.4,5,782.72,3286.09
2032-12-07,P4725,Clothing,222.23,U458,51,Male,FL,13,4.0,1,337.57,3590.49
2032-12-08,P4726,Electronics,273.72,U567,49,Female,WA,22,1.5,1,885.3,3054.64
2032-12-09,P4727,Furniture,675.01,U318,39,Male,IL,25,3.3,4,1643.57,4154.27
2032-12-10,P4728,Furniture,900.12,U696,49,Female,WA,4,2.5,2,795.42,171.46
2032-12-11,P4729,Books,104.98,U803,58,Male,OR,11,3.6,2,1867.08,1021.87
2032-12-12,P4730,Clothing,654.18,U280,50,Male,IL,30,1.8,3,477.19,1723.92
2032-12-13,P4731,Furniture,284.28,U110,37,Female,CA,11,3.4,4,1992.71,3479.77
2032-12-14,P4732,Clothing,19.14,U655,62,Female,WA,48,4.4,8,1454.96,834.99
2032-12-15,P4733,Clothing,737.94,U482,59,Female,NV,28,1.7,8,224.43,1582.32
2032-12-16,P4734,Books,616.74,U769,53,Male,NV,45,1.9,4,382.75,4486.04
2032-12-17,P4735,Clothing,984.47,U424,44,Male,WA,12,4.8,9,1989.31,160.44
2032-12-18,P4736,Electronics,619.99,U516,32,Male,NV,5,2.7,5,1278.92,38.46
2032-12-19,P4737,Furniture,664.11,U151,20,Male,CA,47,1.3,7,1958.09,1767.68
2032-12-20,P4738,Electronics,17.81,U529,56,Male,NY,0,4.9,6,900.39,580.24
2032-12-21,P4739,Electronics,201.47,U86,31,Male,IL,49,4.6,4,286.72,2106.17
2032-12-22,P4740,Furniture,278.07,U446,36,Male,OR,9,3.9,5,270.06,2062.82
2032-12-23,P4741,Clothing,621.96,U970,33,Male,FL,27,1.9,7,548.79,4241.99
2032-12-24,P4742,Furniture,700.58,U829,57,Male,WA,46,1.9,4,1821.47,4877.42
2032-12-25,P4743,Electronics,690.89,U577,26,Male,OR,26,3.5,6,161.28,2000.53
2032-12-26,P4744,Clothing,968.73,U252,54,Male,FL,47,2.6,6,437.19,2188.46
2032-12-27,P4745,Furniture,128.23,U61,50,Female,OR,43,1.6,9,1155.54,4115.85
2032-12-28,P4746,Clothing,188.23,U220,21,Female,NY,18,2.2,6,968.42,2956.76
2032-12-29,P4747,Clothing,802.51,U796,58,Male,CA,11,4.5,1,1178.39,1438.15
2032-12-30,P4748,Clothing,231.34,U339,30,Male,IL,10,4.4,8,1226.47,4622.9
2032-12-31,P4749,Books,359.91,U980,35,Female,FL,31,3.8,6,1925.95,3806.59
2033-01-01,P4750,Furniture,37.19,U251,18,Female,NY,37,4.3,8,1507.33,446.98
2033-01-02,P4751,Electronics,340.0,U987,25,Male,NV,22,2.9,2,1813.37,3208.81
2033-01-03,P4752,Clothing,977.86,U729,33,Male,WA,44,4.6,7,800.69,2220.42
2033-01-04,P4753,Furniture,335.15,U531,18,Male,IL,41,3.4,2,588.25,4188.46
2033-01-05,P4754,Furniture,917.85,U160,33,Male,FL,14,3.5,7,119.44,820.48
2033-01-06,P4755,Books,643.18,U880,46,Male,CA,35,3.7,3,1704.51,559.07
2033-01-07,P4756,Clothing,921.76,U951,41,Female,OR,46,2.8,2,1732.62,4783.22
2033-01-08,P4757,Electronics,52.23,U710,54,Male,OR,34,4.8,6,765.22,4580.43
2033-01-09,P4758,Furniture,281.47,U925,61,Female,WA,9,3.7,9,762.99,3647.76
2033-01-10,P4759,Clothing,236.22,U727,57,Male,CA,4,2.8,7,1851.72,508.16
2033-01-11,P4760,Electronics,834.47,U358,57,Male,OR,7,2.9,4,603.49,4244.52
2033-01-12,P4761,Books,837.24,U312,42,Female,WA,2,4.1,9,625.66,383.21
2033-01-13,P4762,Books,963.58,U127,60,Female,CA,20,1.9,6,1214.24,209.4
2033-01-14,P4763,Books,117.68,U556,45,Female,NY,13,2.6,3,750.03,3073.65
2033-01-15,P4764,Electronics,185.99,U576,42,Male,IL,17,2.9,9,338.62,2138.96
2033-01-16,P4765,Books,523.6,U470,38,Female,TX,23,1.3,6,1870.42,4883.65
2033-01-17,P4766,Books,394.54,U233,25,Male,FL,2,2.2,9,1277.33,4762.76
2033-01-18,P4767,Books,445.15,U476,51,Female,CA,25,4.1,6,93.96,3986.22
2033-01-19,P4768,Furniture,805.39,U428,61,Female,OR,45,3.8,9,691.59,2326.73
2033-01-20,P4769,Electronics,747.88,U511,30,Female,FL,22,4.9,4,1920.05,2668.58
2033-01-21,P4770,Electronics,489.82,U821,42,Female,TX,38,4.2,7,964.74,760.54
2033-01-22,P4771,Clothing,808.61,U126,58,Male,WA,21,2.9,3,1755.05,1107.16
2033-01-23,P4772,Electronics,297.27,U277,39,Male,WA,47,2.1,3,338.29,230.91
2033-01-24,P4773,Furniture,313.33,U325,21,Female,NV,34,3.7,3,1519.3,4485.22
2033-01-25,P4774,Clothing,902.07,U225,51,Male,TX,42,1.2,9,712.26,2601.61
2033-01-26,P4775,Clothing,809.24,U712,35,Male,OR,43,3.5,9,1533.28,1707.55
2033-01-27,P4776,Furniture,61.71,U672,45,Female,FL,43,3.6,1,1393.47,4104.0
2033-01-28,P4777,Books,152.81,U412,50,Female,TX,27,2.3,9,1973.12,1808.08
2033-01-29,P4778,Books,985.39,U205,49,Male,WA,12,2.1,3,761.69,254.84
2033-01-30,P4779,Books,712.61,U295,51,Male,WA,4,4.9,8,1785.38,4914.03
2033-01-31,P4780,Books,118.26,U449,50,Female,OR,24,3.5,3,1672.94,1922.84
2033-02-01,P4781,Furniture,619.66,U800,23,Male,FL,40,3.3,5,1799.21,4686.51
2033-02-02,P4782,Electronics,882.77,U55,22,Male,WA,36,3.1,7,1154.8,2292.76
2033-02-03,P4783,Clothing,506.47,U81,48,Female,CA,21,4.3,8,1522.96,4231.66
2033-02-04,P4784,Books,75.2,U244,38,Female,WA,29,2.5,7,1844.55,1051.39
2033-02-05,P4785,Electronics,794.87,U363,19,Male,CA,26,3.8,2,1823.82,1883.63
2033-02-06,P4786,Books,454.28,U395,58,Male,OR,21,4.3,5,94.95,3188.02
2033-02-07,P4787,Furniture,297.61,U266,51,Female,TX,33,2.9,6,871.56,4462.0
2033-02-08,P4788,Furniture,60.01,U526,23,Female,IL,24,2.1,3,424.61,1960.83
2033-02-09,P4789,Books,164.22,U985,48,Female,IL,6,3.3,1,1551.69,634.2
2033-02-10,P4790,Furniture,781.91,U259,52,Male,NY,45,1.3,5,509.84,2272.85
2033-02-11,P4791,Books,359.18,U925,37,Male,NV,15,4.1,2,281.1,3717.93
2033-02-12,P4792,Clothing,697.43,U381,64,Female,CA,44,1.7,4,379.25,4058.08
2033-02-13,P4793,Electronics,612.25,U227,64,Male,CA,20,3.0,1,1930.66,4707.17
2033-02-14,P4794,Electronics,623.21,U58,19,Male,TX,34,1.1,3,774.9,3388.92
2033-02-15,P4795,Clothing,953.2,U800,50,Male,NY,23,4.6,8,817.33,1953.16
2033-02-16,P4796,Furniture,433.06,U608,18,Male,NV,19,2.4,1,1198.76,2854.1
2033-02-17,P4797,Furniture,525.27,U505,30,Male,NY,5,3.1,2,1871.71,647.86
2033-02-18,P4798,Books,763.92,U851,35,Female,NY,15,2.9,4,684.24,1468.7
2033-02-19,P4799,Electronics,523.05,U987,56,Male,IL,45,1.8,5,297.37,3019.79
2033-02-20,P4800,Clothing,125.13,U35,21,Male,NY,36,4.1,1,1946.08,1537.74
2033-02-21,P4801,Electronics,138.54,U597,46,Female,NY,22,3.2,9,358.31,1708.77
2033-02-22,P4802,Clothing,771.98,U716,24,Male,WA,46,4.3,4,1794.62,1232.31
2033-02-23,P4803,Clothing,805.84,U490,55,Male,NV,48,2.1,2,1882.7,224.79
2033-02-24,P4804,Furniture,394.18,U275,21,Male,NY,32,4.6,8,696.35,952.97
2033-02-25,P4805,Electronics,32.71,U142,31,Female,NV,11,2.6,4,1116.09,1510.48
2033-02-26,P4806,Electronics,292.53,U277,47,Female,NY,27,4.7,8,532.01,1064.41
2033-02-27,P4807,Electronics,576.01,U292,34,Female,CA,49,3.2,6,1635.85,2876.73
2033-02-28,P4808,Electronics,746.31,U441,61,Male,NV,4,4.6,8,462.29,4495.19
2033-03-01,P4809,Furniture,335.62,U530,51,Male,NY,7,2.5,8,1538.11,3558.21
2033-03-02,P4810,Furniture,921.99,U987,23,Male,FL,41,3.2,7,1994.48,810.8
2033-03-03,P4811,Electronics,28.96,U73,35,Female,OR,37,4.5,1,956.77,2171.07
2033-03-04,P4812,Furniture,216.68,U828,21,Male,WA,2,3.6,5,1112.81,4453.71
2033-03-05,P4813,Electronics,181.58,U594,20,Male,NV,17,1.1,7,1050.02,1690.5
2033-03-06,P4814,Books,665.05,U836,64,Male,TX,12,3.9,7,837.55,2755.56
2033-03-07,P4815,Clothing,426.71,U635,30,Male,TX,42,3.6,9,895.46,1937.29
2033-03-08,P4816,Furniture,417.91,U295,20,Female,FL,47,2.5,6,1447.66,171.21
2033-03-09,P4817,Clothing,242.25,U86,27,Male,CA,41,4.6,4,374.62,1699.98
2033-03-10,P4818,Clothing,252.26,U125,22,Female,CA,25,2.3,9,1015.96,1214.52
2033-03-11,P4819,Books,971.38,U494,55,Male,WA,43,2.2,9,1473.62,2876.36
2033-03-12,P4820,Books,827.05,U248,29,Female,IL,39,1.4,3,1902.93,2356.51
2033-03-13,P4821,Clothing,189.01,U28,20,Female,NY,40,2.6,3,1455.1,3167.1
2033-03-14,P4822,Clothing,600.1,U861,26,Female,WA,15,2.2,7,828.87,4502.61
2033-03-15,P4823,Books,573.52,U927,29,Female,TX,22,1.1,7,821.34,2426.01
2033-03-16,P4824,Electronics,129.28,U706,51,Female,TX,48,1.7,7,810.7,2230.62
2033-03-17,P4825,Furniture,64.01,U121,62,Female,CA,7,3.3,8,1452.24,1362.82
2033-03-18,P4826,Clothing,569.62,U599,24,Female,FL,18,2.1,1,1297.19,2034.69
2033-03-19,P4827,Clothing,285.32,U531,42,Female,TX,42,3.5,3,552.67,4647.89
2033-03-20,P4828,Clothing,938.6,U198,40,Female,CA,42,3.7,1,1371.4,4364.58
2033-03-21,P4829,Electronics,222.7,U643,26,Female,TX,14,4.8,8,1920.28,2529.04
2033-03-22,P4830,Furniture,792.29,U714,52,Male,IL,20,2.3,2,1357.32,3084.84
2033-03-23,P4831,Books,637.52,U416,39,Male,OR,22,1.7,5,1710.34,538.06
2033-03-24,P4832,Electronics,702.17,U534,56,Female,WA,47,3.2,8,1661.54,2140.75
2033-03-25,P4833,Clothing,752.28,U670,37,Male,NY,23,2.6,6,1312.83,4997.22
2033-03-26,P4834,Books,732.48,U452,49,Female,WA,16,1.6,5,1213.38,4138.96
2033-03-27,P4835,Clothing,764.34,U902,21,Male,TX,3,4.1,2,1284.46,3824.56
2033-03-28,P4836,Clothing,198.24,U289,40,Female,NV,23,5.0,8,1215.69,1488.58
2033-03-29,P4837,Furniture,305.1,U714,47,Male,NY,33,3.6,4,681.78,3247.1
2033-03-30,P4838,Furniture,952.63,U20,20,Female,CA,24,4.7,7,80.86,4378.54
2033-03-31,P4839,Clothing,709.2,U803,62,Female,NY,42,2.5,1,1171.32,2594.18
2033-04-01,P4840,Clothing,191.29,U145,55,Male,WA,19,4.0,5,1400.23,2186.61
2033-04-02,P4841,Electronics,55.03,U857,60,Female,OR,37,4.4,8,1217.91,1301.31
2033-04-03,P4842,Clothing,283.58,U694,37,Female,TX,29,4.7,9,785.05,4495.85
2033-04-04,P4843,Books,615.82,U626,31,Female,IL,18,1.2,4,1392.76,3269.32
2033-04-05,P4844,Books,751.33,U582,54,Female,NY,39,3.8,1,1615.04,4018.87
2033-04-06,P4845,Books,734.18,U378,43,Male,CA,31,1.3,6,1427.66,2233.43
2033-04-07,P4846,Books,740.17,U868,24,Female,WA,1,3.4,1,54.27,3211.9
2033-04-08,P4847,Electronics,463.41,U601,35,Male,WA,42,2.1,3,985.85,3871.92
2033-04-09,P4848,Electronics,311.58,U49,49,Female,CA,9,4.9,5,642.27,2880.81
2033-04-10,P4849,Clothing,753.83,U802,37,Male,TX,7,2.8,7,171.88,2319.4
2033-04-11,P4850,Clothing,812.33,U720,54,Female,FL,4,3.9,4,1405.64,2539.34
2033-04-12,P4851,Clothing,264.94,U117,22,Male,TX,15,2.7,5,614.3,3069.47
2033-04-13,P4852,Clothing,955.34,U594,33,Female,IL,42,3.9,3,1768.25,3485.57
2033-04-14,P4853,Furniture,687.69,U174,26,Male,WA,10,4.4,2,1981.02,83.16
2033-04-15,P4854,Furniture,279.87,U911,20,Male,OR,49,4.9,9,1545.87,1970.74
2033-04-16,P4855,Furniture,910.98,U77,34,Male,WA,2,4.6,7,1197.79,766.7
2033-04-17,P4856,Books,674.88,U899,26,Female,FL,3,1.0,7,412.42,709.67
2033-04-18,P4857,Clothing,40.32,U740,46,Male,OR,17,4.5,8,543.41,1976.34
2033-04-19,P4858,Books,959.5,U503,31,Female,OR,48,4.2,2,582.28,1655.2
2033-04-20,P4859,Furniture,948.84,U416,64,Male,IL,35,3.3,6,1063.83,4416.44
2033-04-21,P4860,Electronics,634.89,U320,40,Male,WA,8,4.9,3,1442.57,418.29
2033-04-22,P4861,Furniture,578.2,U359,64,Female,FL,0,3.2,5,1708.58,3348.24
2033-04-23,P4862,Electronics,550.28,U440,41,Female,TX,2,2.3,6,473.78,524.16
2033-04-24,P4863,Clothing,429.81,U201,31,Female,FL,23,3.7,7,1234.09,3237.36
2033-04-25,P4864,Furniture,769.48,U606,48,Female,TX,5,3.8,2,634.3,3959.13
2033-04-26,P4865,Clothing,584.23,U802,28,Female,OR,34,3.7,5,198.04,3840.21
2033-04-27,P4866,Clothing,467.92,U500,54,Female,CA,34,2.9,6,324.15,3189.46
2033-04-28,P4867,Furniture,206.6,U443,60,Male,TX,19,3.7,9,1625.04,4465.01
2033-04-29,P4868,Clothing,407.15,U905,59,Female,TX,30,1.6,8,447.75,1273.75
2033-04-30,P4869,Electronics,655.05,U733,34,Male,NY,44,4.2,2,352.75,1674.58
2033-05-01,P4870,Electronics,778.13,U947,32,Male,IL,6,2.5,4,1241.33,3339.07
2033-05-02,P4871,Furniture,668.83,U824,31,Female,NV,23,2.4,6,1902.87,2673.26
2033-05-03,P4872,Clothing,117.46,U230,48,Male,OR,47,3.0,9,584.45,2940.92
2033-05-04,P4873,Clothing,546.63,U121,39,Female,NV,45,2.3,8,781.55,2453.27
2033-05-05,P4874,Electronics,721.19,U825,54,Male,IL,4,3.0,2,176.25,43.93
2033-05-06,P4875,Books,105.83,U271,24,Female,IL,46,1.3,1,636.78,1692.77
2033-05-07,P4876,Electronics,289.59,U616,37,Male,IL,49,1.9,1,388.16,1346.31
2033-05-08,P4877,Furniture,301.28,U705,27,Male,CA,39,2.8,2,1827.45,2378.61
2033-05-09,P4878,Clothing,922.41,U563,37,Male,TX,5,2.6,8,1148.82,3799.54
2033-05-10,P4879,Furniture,617.85,U558,34,Male,NV,34,1.3,8,1359.74,4621.0
2033-05-11,P4880,Furniture,356.21,U948,35,Female,NV,8,2.2,5,1984.77,3911.63
2033-05-12,P4881,Clothing,18.45,U995,27,Female,CA,22,1.9,8,432.87,4192.02
2033-05-13,P4882,Electronics,472.98,U29,24,Female,CA,40,2.6,7,1703.91,2226.61
2033-05-14,P4883,Electronics,904.94,U460,43,Male,WA,29,2.4,5,1370.85,4431.79
2033-05-15,P4884,Furniture,12.3,U925,57,Male,IL,14,4.8,1,96.35,2666.12
2033-05-16,P4885,Furniture,615.61,U832,44,Female,WA,44,2.9,2,1898.74,2975.61
2033-05-17,P4886,Books,527.7,U372,57,Male,NV,1,3.0,3,914.86,1753.59
2033-05-18,P4887,Electronics,586.03,U586,38,Female,NY,32,2.5,2,987.81,1508.11
2033-05-19,P4888,Clothing,411.48,U763,46,Female,NV,1,1.8,9,1664.59,1759.33
2033-05-20,P4889,Books,890.6,U276,53,Female,OR,15,2.0,7,759.16,535.32
2033-05-21,P4890,Books,396.24,U724,26,Female,TX,45,4.3,6,772.82,2970.93
2033-05-22,P4891,Books,137.55,U320,55,Female,IL,22,3.9,4,915.81,2811.95
2033-05-23,P4892,Clothing,245.8,U9,42,Female,TX,0,4.2,1,706.99,4354.36
2033-05-24,P4893,Books,298.38,U359,30,Male,CA,0,3.2,2,1219.82,828.63
2033-05-25,P4894,Furniture,964.64,U665,28,Female,FL,3,2.8,5,1663.06,3175.12
2033-05-26,P4895,Electronics,399.01,U298,32,Male,NV,17,1.8,4,1492.1,3944.13
2033-05-27,P4896,Books,621.28,U122,43,Female,CA,33,1.1,1,363.87,902.84
2033-05-28,P4897,Clothing,681.88,U398,37,Female,NY,17,1.8,4,1580.93,363.64
2033-05-29,P4898,Furniture,231.62,U91,47,Female,OR,46,2.3,9,1168.51,2394.87
2033-05-30,P4899,Clothing,977.34,U240,63,Female,FL,2,1.6,3,1002.46,3039.2
2033-05-31,P4900,Furniture,947.14,U459,36,Female,NY,8,4.4,3,1378.2,2553.62
2033-06-01,P4901,Furniture,690.13,U187,41,Female,CA,19,2.7,5,895.37,2385.27
2033-06-02,P4902,Books,252.01,U814,54,Female,OR,45,3.1,6,1208.67,4953.29
2033-06-03,P4903,Furniture,806.07,U762,31,Male,OR,0,3.0,7,1778.73,37.77
2033-06-04,P4904,Clothing,320.35,U286,48,Male,OR,9,1.2,9,1760.21,893.88
2033-06-05,P4905,Furniture,87.85,U238,23,Female,IL,13,1.1,3,433.6,697.03
2033-06-06,P4906,Clothing,502.27,U225,22,Female,WA,33,2.7,4,564.76,2044.34
2033-06-07,P4907,Books,950.86,U740,53,Female,CA,34,2.2,9,1748.44,1305.22
2033-06-08,P4908,Electronics,344.82,U110,18,Female,NY,12,3.9,1,729.55,180.16
2033-06-09,P4909,Furniture,580.53,U93,22,Male,OR,16,3.3,3,1813.01,1374.51
